precinct,party,candidate,votes
1,GRN,Collins,0
1,LIB,McKennon,2
1,DEM,Hegar,73
1,REP,Cornyn,560
2A,GRN,Collins,0
2A,LIB,McKennon,0
2A,DEM,Hegar,46
2A,REP,Cornyn,390
2B,GRN,Collins,0
2B,LIB,McKennon,1
2B,DEM,Hegar,16
2B,REP,Cornyn,172
3A,GRN,Collins,2
3A,LIB,McKennon,3
3A,DEM,Hegar,43
3A,REP,Cornyn,327
3B,GRN,Collins,0
3B,LIB,McKennon,1
3B,DEM,Hegar,31
3B,REP,Cornyn,238
4A,GRN,Collins,1
4A,LIB,McKennon,1
4A,DEM,Hegar,52
4A,REP,Cornyn,462
4B,GRN,Collins,0
4B,LIB,McKennon,1
4B,DEM,Hegar,9
4B,REP,Cornyn,69
