precinct,party,candidate,votes
1,GRN,Gruene,2
1,LIB,Sterett,7
1,DEM,Castaneda,68
1,REP,Wright,566
2A,GRN,Gruene,0
2A,LIB,Sterett,1
2A,DEM,Castaneda,42
2A,REP,Wright,397
2B,GRN,Gruene,1
2B,LIB,Sterett,2
2B,DEM,Castaneda,16
2B,REP,Wright,174
3A,GRN,Gruene,3
3A,LIB,Sterett,6
3A,DEM,Castaneda,41
3A,REP,Wright,330
3B,GRN,Gruene,1
3B,LIB,Sterett,3
3B,DEM,Castaneda,31
3B,REP,Wright,239
4A,GRN,Gruene,1
4A,LIB,Sterett,6
4A,DEM,Castaneda,49
4A,REP,Wright,466
4B,GRN,Gruene,1
4B,LIB,Sterett,1
4B,DEM,Castaneda,8
4B,REP,Wright,71
