precinct,party,candidate,votes
1,,Write-in,0
1,DEM,Joseph R Biden,78
1,GRN,Howie Hawkins,2
1,LIB,Jo Jorgensen,3
1,REP,Donald J Trump,335
11,,Write-in,0
11,DEM,Joseph R Biden,28
11,GRN,Howie Hawkins,0
11,LIB,Jo Jorgensen,3
11,REP,Donald J Trump,208
12,,Write-in,0
12,DEM,Joseph R Biden,51
12,GRN,Howie Hawkins,0
12,LIB,Jo Jorgensen,3
12,REP,Donald J Trump,267
13,,Write-in,1
13,DEM,Joseph R Biden,81
13,GRN,Howie Hawkins,1
13,LIB,Jo Jorgensen,2
13,REP,Donald J Trump,403
14,,Write-in,0
14,DEM,Joseph R Biden,13
14,GRN,Howie Hawkins,0
14,LIB,Jo Jorgensen,1
14,REP,Donald J Trump,90
15,,Write-in,0
15,DEM,Joseph R Biden,71
15,GRN,Howie Hawkins,1
15,LIB,Jo Jorgensen,4
15,REP,Donald J Trump,590
16,,Write-in,0
16,DEM,Joseph R Biden,36
16,GRN,Howie Hawkins,0
16,LIB,Jo Jorgensen,3
16,REP,Donald J Trump,306
17,,Write-in,0
17,DEM,Joseph R Biden,104
17,GRN,Howie Hawkins,0
17,LIB,Jo Jorgensen,6
17,REP,Donald J Trump,248
18,,Write-in,0
18,DEM,Joseph R Biden,18
18,GRN,Howie Hawkins,0
18,LIB,Jo Jorgensen,0
18,REP,Donald J Trump,114
2,,Write-in,0
2,DEM,Joseph R Biden,1
2,GRN,Howie Hawkins,0
2,LIB,Jo Jorgensen,0
2,REP,Donald J Trump,15
20,,Write-in,0
20,DEM,Joseph R Biden,11
20,GRN,Howie Hawkins,0
20,LIB,Jo Jorgensen,2
20,REP,Donald J Trump,153
21,,Write-in,0
21,DEM,Joseph R Biden,120
21,GRN,Howie Hawkins,0
21,LIB,Jo Jorgensen,3
21,REP,Donald J Trump,455
22,,Write-in,2
22,DEM,Joseph R Biden,70
22,GRN,Howie Hawkins,1
22,LIB,Jo Jorgensen,6
22,REP,Donald J Trump,611
23,,Write-in,1
23,DEM,Joseph R Biden,219
23,GRN,Howie Hawkins,5
23,LIB,Jo Jorgensen,5
23,REP,Donald J Trump,721
24,,Write-in,0
24,DEM,Joseph R Biden,18
24,GRN,Howie Hawkins,0
24,LIB,Jo Jorgensen,0
24,REP,Donald J Trump,80
25,,Write-in,0
25,DEM,Joseph R Biden,20
25,GRN,Howie Hawkins,0
25,LIB,Jo Jorgensen,3
25,REP,Donald J Trump,72
26,,Write-in,0
26,DEM,Joseph R Biden,13
26,GRN,Howie Hawkins,0
26,LIB,Jo Jorgensen,0
26,REP,Donald J Trump,37
27,,Write-in,0
27,DEM,Joseph R Biden,249
27,GRN,Howie Hawkins,6
27,LIB,Jo Jorgensen,12
27,REP,Donald J Trump,868
28,,Write-in,0
28,DEM,Joseph R Biden,103
28,GRN,Howie Hawkins,0
28,LIB,Jo Jorgensen,4
28,REP,Donald J Trump,391
29,,Write-in,0
29,DEM,Joseph R Biden,162
29,GRN,Howie Hawkins,6
29,LIB,Jo Jorgensen,8
29,REP,Donald J Trump,466
3,,Write-in,0
3,DEM,Joseph R Biden,102
3,GRN,Howie Hawkins,0
3,LIB,Jo Jorgensen,1
3,REP,Donald J Trump,605
30,,Write-in,2
30,DEM,Joseph R Biden,130
30,GRN,Howie Hawkins,0
30,LIB,Jo Jorgensen,5
30,REP,Donald J Trump,237
4,,Write-in,1
4,DEM,Joseph R Biden,31
4,GRN,Howie Hawkins,0
4,LIB,Jo Jorgensen,3
4,REP,Donald J Trump,283
5,,Write-in,0
5,DEM,Joseph R Biden,67
5,GRN,Howie Hawkins,1
5,LIB,Jo Jorgensen,3
5,REP,Donald J Trump,269
6,,Write-in,0
6,DEM,Joseph R Biden,148
6,GRN,Howie Hawkins,0
6,LIB,Jo Jorgensen,9
6,REP,Donald J Trump,599
7,,Write-in,0
7,DEM,Joseph R Biden,44
7,GRN,Howie Hawkins,1
7,LIB,Jo Jorgensen,2
7,REP,Donald J Trump,363
8,,Write-in,1
8,DEM,Joseph R Biden,139
8,GRN,Howie Hawkins,3
8,LIB,Jo Jorgensen,9
8,REP,Donald J Trump,1133
9,,Write-in,0
9,DEM,Joseph R Biden,51
9,GRN,Howie Hawkins,0
9,LIB,Jo Jorgensen,1
9,REP,Donald J Trump,260
