precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
101,9,30,225,11,561,836,1.08%,3.59%,26.91%,1.32%,67.11%
201,2,7,41,2,192,244,0.82%,2.87%,16.80%,0.82%,78.69%
202,3,46,214,19,263,545,0.55%,8.44%,39.27%,3.49%,48.26%
301,2,52,287,3,359,703,0.28%,7.40%,40.83%,0.43%,51.07%
302,4,5,15,0,79,102,3.92%,4.90%,14.71%,0.00%,77.45%
401,14,70,348,10,481,923,1.52%,7.58%,37.70%,1.08%,52.11%
