precinct,party,candidate,votes
armstrong:101,DEM,Jay Kleberg,11
armstrong:101,GRN,"Alfred Molison, Jr.",1
armstrong:101,REP,Dawn Buckingham,216
armstrong:201,DEM,Jay Kleberg,10
armstrong:201,GRN,"Alfred Molison, Jr.",3
armstrong:201,REP,Dawn Buckingham,112
armstrong:202,DEM,Jay Kleberg,9
armstrong:202,GRN,"Alfred Molison, Jr.",1
armstrong:202,REP,Dawn Buckingham,43
armstrong:301,DEM,Jay Kleberg,17
armstrong:301,GRN,"Alfred Molison, Jr.",1
armstrong:301,REP,Dawn Buckingham,163
armstrong:303,DEM,Jay Kleberg,4
armstrong:303,GRN,"Alfred Molison, Jr.",0
armstrong:303,REP,Dawn Buckingham,33
armstrong:401,DEM,Jay Kleberg,2
armstrong:401,GRN,"Alfred Molison, Jr.",1
armstrong:401,REP,Dawn Buckingham,128
armstrong:402,DEM,Jay Kleberg,6
armstrong:402,GRN,"Alfred Molison, Jr.",3
armstrong:402,REP,Dawn Buckingham,99
armstrong:404,DEM,Jay Kleberg,0
armstrong:404,GRN,"Alfred Molison, Jr.",1
armstrong:404,REP,Dawn Buckingham,20
briscoe:1,DEM,Jay Kleberg,6
briscoe:1,GRN,"Alfred Molison, Jr.",0
briscoe:1,REP,Dawn Buckingham,73
briscoe:2,DEM,Jay Kleberg,13
briscoe:2,GRN,"Alfred Molison, Jr.",0
briscoe:2,REP,Dawn Buckingham,118
briscoe:3,DEM,Jay Kleberg,12
briscoe:3,GRN,"Alfred Molison, Jr.",2
briscoe:3,REP,Dawn Buckingham,142
briscoe:4,DEM,Jay Kleberg,16
briscoe:4,GRN,"Alfred Molison, Jr.",1
briscoe:4,REP,Dawn Buckingham,163
briscoe:6,DEM,Jay Kleberg,1
briscoe:6,GRN,"Alfred Molison, Jr.",0
briscoe:6,REP,Dawn Buckingham,36
childress:101,DEM,Jay Kleberg,33
childress:101,GRN,"Alfred Molison, Jr.",5
childress:101,REP,Dawn Buckingham,326
childress:201,DEM,Jay Kleberg,43
childress:201,GRN,"Alfred Molison, Jr.",1
childress:201,REP,Dawn Buckingham,395
childress:301,DEM,Jay Kleberg,43
childress:301,GRN,"Alfred Molison, Jr.",5
childress:301,REP,Dawn Buckingham,411
childress:401,DEM,Jay Kleberg,45
childress:401,GRN,"Alfred Molison, Jr.",4
childress:401,REP,Dawn Buckingham,403
dallam:1,DEM,Jay Kleberg,9
dallam:1,GRN,"Alfred Molison, Jr.",0
dallam:1,REP,Dawn Buckingham,167
dallam:2,DEM,Jay Kleberg,2
dallam:2,GRN,"Alfred Molison, Jr.",0
dallam:2,REP,Dawn Buckingham,43
dallam:3,DEM,Jay Kleberg,0
dallam:3,GRN,"Alfred Molison, Jr.",0
dallam:3,REP,Dawn Buckingham,18
dallam:4,DEM,Jay Kleberg,0
dallam:4,GRN,"Alfred Molison, Jr.",0
dallam:4,REP,Dawn Buckingham,21
dallam:5,DEM,Jay Kleberg,1
dallam:5,GRN,"Alfred Molison, Jr.",0
dallam:5,REP,Dawn Buckingham,16
dallam:6,DEM,Jay Kleberg,7
dallam:6,GRN,"Alfred Molison, Jr.",2
dallam:6,REP,Dawn Buckingham,112
dallam:7,DEM,Jay Kleberg,25
dallam:7,GRN,"Alfred Molison, Jr.",3
dallam:7,REP,Dawn Buckingham,178
dallam:8,DEM,Jay Kleberg,20
dallam:8,GRN,"Alfred Molison, Jr.",1
dallam:8,REP,Dawn Buckingham,228
dallam:9,DEM,Jay Kleberg,17
dallam:9,GRN,"Alfred Molison, Jr.",1
dallam:9,REP,Dawn Buckingham,168
hartley:101,DEM,Jay Kleberg,9
hartley:101,GRN,"Alfred Molison, Jr.",0
